datetime,count,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,dayofweek,hour
2012-02-17 19:00:00,1.893931943123261,1,0,1,1,15.58,19.695,37,15.0013,2012,2,17,4,19
2012-02-17 20:00:00,1.8160445966634724,1,0,1,1,16.4,20.455,35,12.998,2012,2,17,4,20
2012-02-17 21:00:00,1.7694345201285457,1,0,1,1,15.58,19.695,37,12.998,2012,2,17,4,21
2012-02-17 22:00:00,1.7373263784001205,1,0,1,1,14.76,17.425,40,15.0013,2012,2,17,4,22
2012-02-17 23:00:00,1.68988188256892,1,0,1,1,14.76,17.425,40,12.998,2012,2,17,4,23
2012-02-18 00:00:00,1.6985302777514544,1,0,0,1,13.94,16.665,42,11.0014,2012,2,18,5,0
2012-02-18 01:00:00,1.5745651437258248,1,0,0,1,13.12,15.91,49,11.0014,2012,2,18,5,1
2012-02-18 02:00:00,1.5745651437258248,1,0,0,1,12.3,14.395,61,16.9979,2012,2,18,5,2
2012-02-18 03:00:00,1.372306733580753,1,0,0,1,11.48,14.395,65,7.0015,2012,2,18,5,3
2012-02-18 04:00:00,1.1247482629090362,1,0,0,1,10.66,15.15,70,0.0,2012,2,18,5,4
2012-02-18 05:00:00,0.5265890341390445,1,0,0,1,9.84,12.88,70,6.0032,2012,2,18,5,5
2012-02-18 06:00:00,1.1947055233182955,1,0,0,1,9.84,14.395,70,0.0,2012,2,18,5,6
2012-02-18 07:00:00,1.5555453730992024,1,0,0,1,9.84,14.395,70,0.0,2012,2,18,5,7
2012-02-18 08:00:00,1.7289490519659823,1,0,0,1,9.02,13.635,87,0.0,2012,2,18,5,8
2012-02-18 09:00:00,1.780778386075876,1,0,0,1,9.02,12.12,80,7.0015,2012,2,18,5,9
2012-02-18 10:00:00,1.8449646614985311,1,0,0,1,10.66,13.635,81,7.0015,2012,2,18,5,10
2012-02-18 11:00:00,1.8960417361485307,1,0,0,1,13.12,16.665,57,8.9981,2012,2,18,5,11
2012-02-18 12:00:00,1.9334764565955942,1,0,0,1,14.76,17.425,43,12.998,2012,2,18,5,12
2012-02-18 13:00:00,1.9392082175256102,1,0,0,1,16.4,20.455,43,19.0012,2012,2,18,5,13
2012-02-18 14:00:00,1.9543208505321603,1,0,0,1,18.04,21.97,35,23.9994,2012,2,18,5,14
2012-02-18 15:00:00,1.9761078731375774,1,0,0,1,17.22,21.21,41,16.9979,2012,2,18,5,15
2012-02-18 16:00:00,1.9464652902368638,1,0,0,1,18.04,21.97,44,22.0028,2012,2,18,5,16
2012-02-18 17:00:00,1.9315065352001681,1,0,0,1,19.68,23.485,36,19.0012,2012,2,18,5,17
2012-02-18 18:00:00,1.8732454942989716,1,0,0,1,18.86,22.725,38,19.9995,2012,2,18,5,18
2012-02-18 19:00:00,1.83126011355907,1,0,0,1,18.04,21.97,44,11.0014,2012,2,18,5,19
2012-02-18 20:00:00,1.7924169706841675,1,0,0,1,18.04,21.97,44,11.0014,2012,2,18,5,20
2012-02-18 21:00:00,1.748318097194945,1,0,0,1,18.04,21.97,33,19.9995,2012,2,18,5,21
2012-02-18 22:00:00,1.7542520263946595,1,0,0,1,16.4,20.455,40,30.0026,2012,2,18,5,22
2012-02-18 23:00:00,1.6710010327416251,1,0,0,2,14.76,16.665,40,26.0027,2012,2,18,5,23
2012-02-19 00:00:00,1.6710010327416251,1,0,0,2,13.94,15.15,39,23.9994,2012,2,19,6,0
2012-02-19 01:00:00,1.6659050929776016,1,0,0,2,13.12,15.15,39,16.9979,2012,2,19,6,1
2012-02-19 02:00:00,1.5875644833216505,1,0,0,2,12.3,14.395,36,19.0012,2012,2,19,6,2
2012-02-19 03:00:00,1.327761429538331,1,0,0,2,12.3,14.395,36,15.0013,2012,2,19,6,3
2012-02-19 04:00:00,0.8697416861919438,1,0,0,2,11.48,12.88,41,26.0027,2012,2,19,6,4
2012-02-19 05:00:00,0.7412763113750153,1,0,0,2,10.66,11.365,48,19.9995,2012,2,19,6,5
2012-02-19 06:00:00,1.026672031199051,1,0,0,1,9.84,10.605,52,22.0028,2012,2,19,6,6
2012-02-19 07:00:00,1.3105061862047918,1,0,0,2,9.84,10.605,52,19.0012,2012,2,19,6,7
2012-02-19 08:00:00,1.6180113091810355,1,0,0,2,9.84,11.365,56,12.998,2012,2,19,6,8
2012-02-19 09:00:00,1.712589050021264,1,0,0,2,9.84,11.365,56,16.9979,2012,2,19,6,9
2012-02-19 10:00:00,1.8337800047354695,1,0,0,2,10.66,12.12,52,16.9979,2012,2,19,6,10
2012-02-19 11:00:00,1.8601888513706977,1,0,0,2,10.66,11.365,56,22.0028,2012,2,19,6,11
2012-02-19 12:00:00,1.8787285104503608,1,0,0,2,11.48,13.635,52,16.9979,2012,2,19,6,12
2012-02-19 13:00:00,1.8822618226261445,1,0,0,1,12.3,15.15,49,11.0014,2012,2,19,6,13
2012-02-19 14:00:00,1.867527001142399,1,0,0,2,13.12,15.91,45,12.998,2012,2,19,6,14
2012-02-19 15:00:00,1.8775294779444245,1,0,0,2,12.3,14.395,49,12.998,2012,2,19,6,15
2012-02-19 16:00:00,1.8502315274246866,1,0,0,2,13.12,15.15,45,19.0012,2012,2,19,6,16
2012-02-19 17:00:00,1.8021379316915813,1,0,0,2,12.3,14.395,49,16.9979,2012,2,19,6,17
2012-02-19 18:00:00,1.8122095959040794,1,0,0,2,12.3,13.635,49,22.0028,2012,2,19,6,18
2012-02-19 19:00:00,1.755698992678211,1,0,0,2,12.3,14.395,52,16.9979,2012,2,19,6,19
2012-02-19 20:00:00,1.7306622908306295,1,0,0,2,12.3,14.395,52,19.0012,2012,2,19,6,20
2012-02-19 21:00:00,1.5284269505599697,1,0,0,3,10.66,12.88,65,11.0014,2012,2,19,6,21
2012-02-19 22:00:00,1.6144954397020792,1,0,0,3,9.84,12.88,75,6.0032,2012,2,19,6,22
2012-02-19 23:00:00,1.5224670302876946,1,0,0,2,9.02,11.365,93,11.0014,2012,2,19,6,23
2012-03-01 00:00:00,1.2484412575662103,1,0,1,2,17.22,21.21,94,0.0,2012,3,1,3,0
2012-03-01 01:00:00,1.2711498482847257,1,0,1,3,18.86,22.725,94,7.0015,2012,3,1,3,1
2012-03-01 02:00:00,1.0804178182729878,1,0,1,2,18.86,22.725,94,19.0012,2012,3,1,3,2
2012-03-01 03:00:00,0.8697416861919438,1,0,1,1,18.86,22.725,94,15.0013,2012,3,1,3,3
2012-03-01 04:00:00,1.026672031199051,1,0,1,1,19.68,23.485,88,12.998,2012,3,1,3,4
2012-03-01 05:00:00,1.372306733580753,1,0,1,1,19.68,23.485,88,11.0014,2012,3,1,3,5
2012-03-01 06:00:00,1.7405504459900154,1,0,1,2,17.22,21.21,94,0.0,2012,3,1,3,6
2012-03-01 07:00:00,1.9051345487873121,1,0,1,2,18.04,21.97,94,8.9981,2012,3,1,3,7
2012-03-01 08:00:00,1.9999330482894073,1,0,1,1,17.22,21.21,94,8.9981,2012,3,1,3,8
2012-03-01 09:00:00,1.8960417361485307,1,0,1,1,18.86,22.725,77,16.9979,2012,3,1,3,9
2012-03-01 10:00:00,1.7745861482661287,1,0,1,1,21.32,25.0,55,11.0014,2012,3,1,3,10
2012-03-01 11:00:00,1.8131782269605679,1,0,1,1,22.96,26.515,43,12.998,2012,3,1,3,11
2012-03-01 12:00:00,1.85601087126303,1,0,1,1,22.96,26.515,37,15.0013,2012,3,1,3,12
2012-03-01 13:00:00,1.8494914839851704,1,0,1,1,23.78,27.275,32,16.9979,2012,3,1,3,13
2012-03-01 14:00:00,1.8494914839851704,1,0,1,1,23.78,27.275,35,15.0013,2012,3,1,3,14
2012-03-01 15:00:00,1.8581160323277108,1,0,1,1,24.6,31.06,31,16.9979,2012,3,1,3,15
2012-03-01 16:00:00,1.9303096939764732,1,0,1,1,23.78,27.275,32,19.9995,2012,3,1,3,16
2012-03-01 17:00:00,2.0012901084703705,1,0,1,1,22.96,26.515,35,19.9995,2012,3,1,3,17
2012-03-01 18:00:00,1.9831097569663099,1,0,1,1,22.14,25.76,34,23.9994,2012,3,1,3,18
2012-03-01 19:00:00,1.9163427015318748,1,0,1,1,19.68,23.485,41,22.0028,2012,3,1,3,19
2012-03-01 20:00:00,1.8781303494314965,1,0,1,1,18.04,21.97,44,27.9993,2012,3,1,3,20
2012-03-01 21:00:00,1.8386855209387276,1,0,1,1,17.22,21.21,47,31.0009,2012,3,1,3,21
2012-03-01 22:00:00,1.765447506801529,1,0,1,1,15.58,19.695,50,16.9979,2012,3,1,3,22
2012-03-01 23:00:00,1.696412959743625,1,0,1,1,14.76,17.425,50,15.0013,2012,3,1,3,23
2012-03-02 00:00:00,1.579009137828587,1,0,1,1,13.94,16.665,53,11.0014,2012,3,2,4,0
2012-03-02 01:00:00,1.3973634811730353,1,0,1,1,13.94,15.91,49,15.0013,2012,3,2,4,1
2012-03-02 02:00:00,1.0804178182729878,1,0,1,1,13.94,15.91,53,19.0012,2012,3,2,4,2
2012-03-02 03:00:00,0.8697416861919438,1,0,1,1,13.12,15.91,57,12.998,2012,3,2,4,3
2012-03-02 04:00:00,0.7412763113750153,1,0,1,1,13.12,17.425,61,0.0,2012,3,2,4,4
2012-03-02 05:00:00,1.4395687003478856,1,0,1,1,12.3,16.665,70,0.0,2012,3,2,4,5
2012-03-02 06:00:00,1.710657776180059,1,0,1,1,12.3,16.665,70,0.0,2012,3,2,4,6
2012-03-02 07:00:00,1.8828416375415338,1,0,1,1,12.3,16.665,70,0.0,2012,3,2,4,7
2012-03-02 08:00:00,1.9892320942500197,1,0,1,1,11.48,15.15,75,6.0032,2012,3,2,4,8
2012-03-02 09:00:00,1.9099235639500813,1,0,1,1,12.3,16.665,81,0.0,2012,3,2,4,9
2012-03-02 10:00:00,1.7733152706473527,1,0,1,1,14.76,17.425,50,11.0014,2012,3,2,4,10
2012-03-02 11:00:00,1.836254638743768,1,0,1,1,15.58,19.695,46,12.998,2012,3,2,4,11
2012-03-02 12:00:00,1.865565153838859,1,0,1,1,16.4,20.455,43,11.0014,2012,3,2,4,12
2012-03-02 13:00:00,1.8574179522647456,1,0,1,1,17.22,21.21,44,15.0013,2012,3,2,4,13
2012-03-02 14:00:00,1.8449646614985311,1,0,1,2,18.04,21.97,44,19.0012,2012,3,2,4,14
2012-03-02 15:00:00,1.6807250824647135,1,0,1,2,17.22,21.21,50,19.9995,2012,3,2,4,15
2012-03-02 16:00:00,1.5957092304038698,1,0,1,3,16.4,20.455,58,19.9995,2012,3,2,4,16
2012-03-02 17:00:00,1.7681175901689328,1,0,1,3,14.76,17.425,81,15.0013,2012,3,2,4,17
2012-03-02 18:00:00,1.8052356503890232,1,0,1,3,14.76,17.425,87,12.998,2012,3,2,4,18
2012-03-02 19:00:00,1.818853419699573,1,0,1,3,14.76,17.425,87,12.998,2012,3,2,4,19
2012-03-02 20:00:00,1.7254630513334037,1,0,1,2,14.76,17.425,87,12.998,2012,3,2,4,20
2012-03-02 21:00:00,1.7272161148848966,1,0,1,3,14.76,18.18,87,6.0032,2012,3,2,4,21
2012-03-02 22:00:00,1.6734888160092363,1,0,1,2,14.76,18.94,87,0.0,2012,3,2,4,22
2012-03-02 23:00:00,1.4298455472897516,1,0,1,2,14.76,18.94,87,0.0,2012,3,2,4,23
2012-03-03 00:00:00,1.4196068415100236,1,0,0,3,14.76,18.18,93,6.0032,2012,3,3,5,0
2012-03-03 01:00:00,1.570002974208493,1,0,0,3,14.76,18.94,93,0.0,2012,3,3,5,1
2012-03-03 02:00:00,1.5397794579522743,1,0,0,3,14.76,18.18,93,6.0032,2012,3,3,5,2
2012-03-03 03:00:00,1.4087998161504007,1,0,0,2,14.76,17.425,93,11.0014,2012,3,3,5,3
2012-03-03 04:00:00,0.7412763113750153,1,0,0,2,14.76,17.425,93,12.998,2012,3,3,5,4
2012-03-03 05:00:00,0.7412763113750153,1,0,0,2,14.76,18.18,93,6.0032,2012,3,3,5,5
2012-03-03 06:00:00,1.1247482629090362,1,0,0,2,14.76,18.18,93,6.0032,2012,3,3,5,6
2012-03-03 07:00:00,1.3437034446606386,1,0,0,2,14.76,17.425,93,8.9981,2012,3,3,5,7
2012-03-03 08:00:00,1.5875644833216505,1,0,0,3,14.76,18.94,93,0.0,2012,3,3,5,8
2012-03-03 09:00:00,1.7144962229206409,1,0,0,3,15.58,19.695,87,6.0032,2012,3,3,5,9
2012-03-03 10:00:00,1.8131782269605679,1,0,0,2,16.4,20.455,87,0.0,2012,3,3,5,10
2012-03-03 11:00:00,1.8516996259697707,1,0,0,2,16.4,20.455,87,6.0032,2012,3,3,5,11
2012-03-03 12:00:00,1.9026719155555414,1,0,0,2,17.22,21.21,67,16.9979,2012,3,3,5,12
2012-03-03 13:00:00,1.9211702864987459,1,0,0,1,18.04,21.97,51,19.0012,2012,3,3,5,13
2012-03-03 14:00:00,1.9553098460324838,1,0,0,2,18.86,22.725,44,23.9994,2012,3,3,5,14
2012-03-03 15:00:00,1.9446900546295833,1,0,0,1,19.68,23.485,29,19.9995,2012,3,3,5,15
2012-03-03 16:00:00,1.9668981094094211,1,0,0,1,20.5,24.24,27,19.9995,2012,3,3,5,16
2012-03-03 17:00:00,1.9395812163258002,1,0,0,1,20.5,24.24,23,22.0028,2012,3,3,5,17
2012-03-03 18:00:00,1.9046457503503968,1,0,0,1,20.5,24.24,25,16.9979,2012,3,3,5,18
2012-03-03 19:00:00,1.8595014474498321,1,0,0,1,18.86,22.725,33,11.0014,2012,3,3,5,19
2012-03-03 20:00:00,1.7935304491330344,1,0,0,1,18.04,21.97,30,8.9981,2012,3,3,5,20
2012-03-03 21:00:00,1.798970923559588,1,0,0,1,18.86,22.725,19,22.0028,2012,3,3,5,21
2012-03-03 22:00:00,1.775845981748474,1,0,0,1,18.04,21.97,21,8.9981,2012,3,3,5,22
2012-03-03 23:00:00,1.7356879059276584,1,0,0,1,17.22,21.21,24,0.0,2012,3,3,5,23
2012-03-04 00:00:00,1.6659050929776016,1,0,0,2,16.4,20.455,30,23.9994,2012,3,4,6,0
2012-03-04 01:00:00,1.6759380249901916,1,0,0,2,15.58,19.695,34,12.998,2012,3,4,6,1
2012-03-04 02:00:00,1.6853704905634923,1,0,0,2,14.76,17.425,40,11.0014,2012,3,4,6,2
2012-03-04 03:00:00,1.4576463830228739,1,0,0,2,14.76,17.425,43,8.9981,2012,3,4,6,3
2012-03-04 04:00:00,1.3105061862047918,1,0,0,2,13.94,16.665,46,12.998,2012,3,4,6,4
2012-03-04 05:00:00,1.026672031199051,1,0,0,2,13.94,15.91,46,15.0013,2012,3,4,6,5
2012-03-04 06:00:00,1.026672031199051,1,0,0,2,12.3,13.635,52,19.9995,2012,3,4,6,6
2012-03-04 07:00:00,1.4298455472897516,1,0,0,2,12.3,13.635,52,19.9995,2012,3,4,6,7
2012-03-04 08:00:00,1.6495606454510718,1,0,0,1,12.3,13.635,52,22.0028,2012,3,4,6,8
2012-03-04 09:00:00,1.7542520263946595,1,0,0,1,12.3,13.635,49,30.0026,2012,3,4,6,9
2012-03-04 10:00:00,1.8346098354356497,1,0,0,1,12.3,13.635,49,22.0028,2012,3,4,6,10
2012-03-04 11:00:00,1.879323983956676,1,0,0,1,13.12,14.395,45,26.0027,2012,3,4,6,11
2012-03-04 12:00:00,1.9158946735023363,1,0,0,1,13.94,15.15,42,23.9994,2012,3,4,6,12
2012-03-04 13:00:00,1.9315065352001681,1,0,0,1,14.76,16.665,37,23.9994,2012,3,4,6,13
2012-03-04 14:00:00,1.9181193208376597,1,0,0,1,14.76,16.665,34,23.9994,2012,3,4,6,14
2012-03-04 15:00:00,1.9189984754722385,1,0,0,1,14.76,15.91,32,35.0008,2012,3,4,6,15
2012-03-04 16:00:00,1.9026719155555414,1,0,0,1,14.76,15.91,29,32.9975,2012,3,4,6,16
2012-03-04 17:00:00,1.883418917934741,1,0,0,1,13.94,14.395,31,36.9974,2012,3,4,6,17
2012-03-04 18:00:00,1.827827111719085,1,0,0,1,13.12,13.635,33,40.9973,2012,3,4,6,18
2012-03-04 19:00:00,1.7733152706473527,1,0,0,1,12.3,12.88,36,32.9975,2012,3,4,6,19
2012-03-04 20:00:00,1.7026798402849839,1,0,0,1,11.48,13.635,38,16.9979,2012,3,4,6,20
2012-03-04 21:00:00,1.6830650011356274,1,0,0,1,11.48,13.635,36,15.0013,2012,3,4,6,21
2012-03-04 22:00:00,1.637662762520353,1,0,0,1,10.66,12.12,41,16.9979,2012,3,4,6,22
2012-03-04 23:00:00,1.4576463830228739,1,0,0,1,10.66,12.88,41,12.998,2012,3,4,6,23
2012-03-05 00:00:00,1.358504720646626,1,0,1,1,9.84,11.365,44,12.998,2012,3,5,0,0
2012-03-05 01:00:00,1.0804178182729878,1,0,1,1,9.84,12.12,48,8.9981,2012,3,5,0,1
2012-03-05 02:00:00,0.9591348389208239,1,0,1,1,9.84,12.12,48,8.9981,2012,3,5,0,2
2012-03-05 03:00:00,0.5265890341390445,1,0,1,1,9.02,11.365,51,11.0014,2012,3,5,0,3
2012-03-05 04:00:00,0.5265890341390445,1,0,1,1,8.2,11.365,55,6.0032,2012,3,5,0,4
2012-03-05 05:00:00,1.372306733580753,1,0,1,1,8.2,11.365,55,6.0032,2012,3,5,0,5
2012-03-05 06:00:00,1.7087018253879918,1,0,1,1,7.38,9.85,59,8.9981,2012,3,5,0,6
2012-03-05 07:00:00,1.881679452127038,1,0,1,1,7.38,9.85,59,8.9981,2012,3,5,0,7
2012-03-05 08:00:00,1.9546513926697417,1,0,1,1,8.2,11.365,59,7.0015,2012,3,5,0,8
2012-03-05 09:00:00,1.8386855209387276,1,0,1,2,9.02,12.88,60,6.0032,2012,3,5,0,9
2012-03-05 10:00:00,1.6985302777514544,1,0,1,2,9.84,12.88,60,0.0,2012,3,5,0,10
2012-03-05 11:00:00,1.7306622908306295,1,0,1,2,10.66,13.635,56,8.9981,2012,3,5,0,11
2012-03-05 12:00:00,1.7795609835022244,1,0,1,2,10.66,15.15,52,0.0,2012,3,5,0,12
2012-03-05 13:00:00,1.757131886054717,1,0,1,2,10.66,12.88,55,19.9995,2012,3,5,0,13
2012-03-05 14:00:00,1.7681175901689328,1,0,1,2,11.48,12.88,57,23.9994,2012,3,5,0,14
2012-03-05 15:00:00,1.77073964639405,1,0,1,2,12.3,14.395,53,12.998,2012,3,5,0,15
2012-03-05 16:00:00,1.8487473895449305,1,0,1,1,12.3,13.635,45,19.9995,2012,3,5,0,16
2012-03-05 17:00:00,1.940323909263275,1,0,1,3,12.3,13.635,45,19.9995,2012,3,5,0,17
2012-03-05 18:00:00,1.935800524776163,1,0,1,3,11.48,11.365,55,43.9989,2012,3,5,0,18
2012-03-05 19:00:00,1.8601888513706977,1,0,1,1,10.66,12.88,53,15.0013,2012,3,5,0,19
2012-03-05 20:00:00,1.8234126545313947,1,0,1,1,10.66,11.365,37,31.0009,2012,3,5,0,20
2012-03-05 21:00:00,1.757131886054717,1,0,1,1,10.66,11.365,37,26.0027,2012,3,5,0,21
2012-03-05 22:00:00,1.6807250824647135,1,0,1,1,9.84,10.605,35,22.0028,2012,3,5,0,22
2012-03-05 23:00:00,1.496434016604423,1,0,1,1,9.02,9.09,37,39.0007,2012,3,5,0,23
2012-03-06 00:00:00,1.1622831138840004,1,0,1,1,9.02,10.605,37,19.9995,2012,3,6,1,0
2012-03-06 01:00:00,1.0804178182729878,1,0,1,1,8.2,9.85,44,16.9979,2012,3,6,1,1
2012-03-06 02:00:00,0.9591348389208239,1,0,1,1,8.2,9.85,44,15.0013,2012,3,6,1,2
2012-03-06 03:00:00,0.5265890341390445,1,0,1,1,7.38,8.335,51,19.0012,2012,3,6,1,3
2012-03-06 04:00:00,0.8697416861919438,1,0,1,1,7.38,8.335,51,19.9995,2012,3,6,1,4
2012-03-06 05:00:00,1.448822238365871,1,0,1,1,7.38,9.09,51,15.0013,2012,3,6,1,5
2012-03-06 06:00:00,1.7289490519659823,1,0,1,1,7.38,10.605,51,7.0015,2012,3,6,1,6
2012-03-06 07:00:00,1.890155921849322,1,0,1,1,6.56,9.09,55,8.9981,2012,3,6,1,7
2012-03-06 08:00:00,1.9766610448664135,1,0,1,1,6.56,9.09,59,7.0015,2012,3,6,1,8
2012-03-06 09:00:00,1.8649047698246697,1,0,1,1,9.02,13.635,47,0.0,2012,3,6,1,9
2012-03-06 10:00:00,1.7694345201285457,1,0,1,1,9.84,12.88,44,0.0,2012,3,6,1,10
2012-03-06 11:00:00,1.77073964639405,1,0,1,1,10.66,12.88,41,11.0014,2012,3,6,1,11
2012-03-06 12:00:00,1.780778386075876,1,0,1,1,10.66,13.635,41,7.0015,2012,3,6,1,12
2012-03-06 13:00:00,1.8092629643515203,1,0,1,1,12.3,15.15,39,8.9981,2012,3,6,1,13
2012-03-06 14:00:00,1.7783332269022314,1,0,1,1,13.12,15.15,36,15.0013,2012,3,6,1,14
2012-03-06 15:00:00,1.8112342343546721,1,0,1,1,13.94,15.15,36,19.9995,2012,3,6,1,15
2012-03-06 16:00:00,1.875710366758475,1,0,1,1,14.76,16.665,32,19.0012,2012,3,6,1,16
2012-03-06 17:00:00,1.9604550845697712,1,0,1,1,14.76,16.665,34,19.0012,2012,3,6,1,17
2012-03-06 18:00:00,1.963872033379227,1,0,1,1,13.94,15.15,42,22.0028,2012,3,6,1,18
2012-03-06 19:00:00,1.8965639023210192,1,0,1,1,13.94,15.15,46,19.9995,2012,3,6,1,19
2012-03-06 20:00:00,1.8304098214920528,1,0,1,1,13.12,15.91,49,12.998,2012,3,6,1,20
2012-03-06 21:00:00,1.7924169706841675,1,0,1,1,13.12,15.91,49,12.998,2012,3,6,1,21
2012-03-06 22:00:00,1.7356879059276584,1,0,1,1,11.48,13.635,56,11.0014,2012,3,6,1,22
2012-03-06 23:00:00,1.6109034750189168,1,0,1,1,11.48,13.635,61,15.0013,2012,3,6,1,23
2012-03-07 00:00:00,1.327761429538331,1,0,1,1,11.48,12.88,65,19.0012,2012,3,7,2,0
2012-03-07 01:00:00,1.026672031199051,1,0,1,1,12.3,13.635,61,19.9995,2012,3,7,2,1
2012-03-07 02:00:00,0.9591348389208239,1,0,1,1,12.3,14.395,56,19.0012,2012,3,7,2,2
2012-03-07 03:00:00,0.8697416861919438,1,0,1,1,12.3,13.635,56,23.9994,2012,3,7,2,3
2012-03-07 04:00:00,0.8697416861919438,1,0,1,1,11.48,12.88,61,22.0028,2012,3,7,2,4
2012-03-07 05:00:00,1.372306733580753,1,0,1,1,11.48,12.88,56,19.9995,2012,3,7,2,5
2012-03-07 06:00:00,1.7389471062414084,1,0,1,1,11.48,12.88,61,26.0027,2012,3,7,2,6
2012-03-07 07:00:00,1.923305787045047,1,0,1,1,10.66,11.365,65,26.0027,2012,3,7,2,7
2012-03-07 08:00:00,1.993387792889887,1,0,1,1,11.48,12.88,61,19.9995,2012,3,7,2,8
2012-03-07 09:00:00,1.8839936846137324,1,0,1,1,12.3,13.635,61,22.0028,2012,3,7,2,9
2012-03-07 10:00:00,1.791294740218941,1,0,1,1,14.76,16.665,50,19.9995,2012,3,7,2,10
2012-03-07 11:00:00,1.8062533133730014,1,0,1,1,17.22,21.21,38,19.9995,2012,3,7,2,11
2012-03-07 12:00:00,1.8524277618844993,1,0,1,1,18.04,21.97,38,26.0027,2012,3,7,2,12
2012-03-07 13:00:00,1.8449646614985311,1,0,1,1,20.5,24.24,34,27.9993,2012,3,7,2,13
2012-03-07 14:00:00,1.8197772781208725,1,0,1,1,21.32,25.0,36,22.0028,2012,3,7,2,14
2012-03-07 15:00:00,1.847999202156157,1,0,1,1,22.14,25.76,37,30.0026,2012,3,7,2,15
2012-03-07 16:00:00,1.8970839874548464,1,0,1,1,22.96,26.515,37,27.9993,2012,3,7,2,16
2012-03-07 17:00:00,2.0039586738584223,1,0,1,1,22.96,26.515,43,32.9975,2012,3,7,2,17
2012-03-07 18:00:00,1.987981985465796,1,0,1,1,22.96,26.515,40,31.0009,2012,3,7,2,18
2012-03-07 19:00:00,1.9303096939764732,1,0,1,1,22.14,25.76,42,23.9994,2012,3,7,2,19
2012-03-07 20:00:00,1.881679452127038,1,0,1,1,20.5,24.24,51,16.9979,2012,3,7,2,20
2012-03-07 21:00:00,1.83126011355907,1,0,1,1,18.04,21.97,62,16.9979,2012,3,7,2,21
2012-03-07 22:00:00,1.804210600378433,1,0,1,1,18.86,22.725,59,19.9995,2012,3,7,2,22
2012-03-07 23:00:00,1.637662762520353,1,0,1,1,18.04,21.97,62,22.0028,2012,3,7,2,23
2012-03-08 00:00:00,1.579009137828587,1,0,1,1,18.04,21.97,62,22.0028,2012,3,8,3,0
2012-03-08 01:00:00,1.4087998161504007,1,0,1,1,18.86,22.725,63,22.0028,2012,3,8,3,1
2012-03-08 02:00:00,1.2484412575662103,1,0,1,1,18.86,22.725,63,26.0027,2012,3,8,3,2
2012-03-08 03:00:00,0.8697416861919438,1,0,1,1,18.86,22.725,63,26.0027,2012,3,8,3,3
2012-03-08 04:00:00,0.7412763113750153,1,0,1,1,18.04,21.97,72,19.0012,2012,3,8,3,4
2012-03-08 05:00:00,1.4818766360989102,1,0,1,1,17.22,21.21,77,15.0013,2012,3,8,3,5
2012-03-08 06:00:00,1.7405504459900154,1,0,1,1,17.22,21.21,77,16.9979,2012,3,8,3,6
2012-03-08 07:00:00,1.9189984754722385,1,0,1,1,17.22,21.21,77,23.9994,2012,3,8,3,7
2012-03-08 08:00:00,1.9978680511276934,1,0,1,1,18.04,21.97,77,26.0027,2012,3,8,3,8
2012-03-08 09:00:00,1.903662587911754,1,0,1,1,18.86,22.725,72,31.0009,2012,3,8,3,9
2012-03-08 10:00:00,1.780778386075876,1,0,1,1,20.5,24.24,68,31.0009,2012,3,8,3,10
2012-03-08 11:00:00,1.844195357303668,1,0,1,2,22.14,25.76,60,31.0009,2012,3,8,3,11
2012-03-08 12:00:00,1.8763195102948889,1,0,1,2,22.96,26.515,60,30.0026,2012,3,8,3,12
2012-03-08 13:00:00,1.8649047698246697,1,0,1,2,24.6,31.06,49,43.0006,2012,3,8,3,13
2012-03-08 14:00:00,1.8434216945775423,1,0,1,2,25.42,31.06,43,43.0006,2012,3,8,3,14
2012-03-08 15:00:00,1.828693382742085,1,0,1,1,26.24,31.06,38,46.0022,2012,3,8,3,15
2012-03-08 16:00:00,1.9224558706047865,1,0,1,2,25.42,31.06,41,43.0006,2012,3,8,3,16
2012-03-08 17:00:00,2.0006135105853975,1,0,1,1,25.42,31.06,38,43.9989,2012,3,8,3,17
2012-03-08 18:00:00,1.9990196811606853,1,0,1,2,25.42,31.06,38,36.9974,2012,3,8,3,18
2012-03-08 19:00:00,1.9506256168552831,1,0,1,2,24.6,31.06,40,30.0026,2012,3,8,3,19
2012-03-08 20:00:00,1.904155101148327,1,0,1,2,24.6,31.06,43,26.0027,2012,3,8,3,20
2012-03-08 21:00:00,1.8649047698246697,1,0,1,1,24.6,31.06,43,26.0027,2012,3,8,3,21
2012-03-08 22:00:00,1.797899348601363,1,0,1,1,22.96,26.515,49,22.0028,2012,3,8,3,22
2012-03-08 23:00:00,1.7144962229206409,1,0,1,2,22.96,26.515,49,30.0026,2012,3,8,3,23
2012-03-09 00:00:00,1.6109034750189168,1,0,1,2,23.78,27.275,49,31.0009,2012,3,9,4,0
2012-03-09 01:00:00,1.4576463830228739,1,0,1,3,22.96,26.515,52,32.9975,2012,3,9,4,1
2012-03-09 02:00:00,1.2484412575662103,1,0,1,3,19.68,23.485,77,27.9993,2012,3,9,4,2
2012-03-09 03:00:00,1.1247482629090362,1,0,1,1,18.86,22.725,77,35.0008,2012,3,9,4,3
2012-03-09 04:00:00,0.5265890341390445,1,0,1,3,16.4,20.455,66,19.0012,2012,3,9,4,4
2012-03-09 05:00:00,1.4818766360989102,1,0,1,3,16.4,20.455,66,19.0012,2012,3,9,4,5
